Date,Close
2019-04-15,120.940002
2019-04-16,121.639999
2019-04-17,121.239998
2019-04-18,122.190002
2019-04-22,122.620003
2019-04-23,124.099998
2019-04-24,125.790001
2019-04-25,130.059998
2019-04-26,129.699997
2019-04-29,129.899994
2019-04-30,129.809998
2019-05-01,130.529999
2019-05-02,127.980003
2019-05-03,127.360001
2019-05-06,126.389999
2019-05-07,126.459999
2019-05-08,125.440002
2019-05-09,124.290001
2019-05-10,124.910004
2019-05-13,124.110001
2019-05-14,123.870003
2019-05-15,124.260002
2019-05-16,126.75
2019-05-17,128.309998
2019-05-20,126.519997
2019-05-21,127.43
2019-05-22,126.620003
2019-05-23,126.199997
2019-05-24,126.910004
2019-05-28,126.980003
2019-05-29,125.379997
2019-05-30,125.260002
2019-05-31,124.230003
2019-06-03,123.849998
2019-06-04,121.279999
2019-06-05,124.949997
2019-06-06,126.440002
2019-06-07,129.190002
2019-06-10,132.399994
2019-06-11,133.880005
2019-06-12,131.399994
2019-06-13,131.979996
2019-06-14,132.259995
2019-06-17,132.630005
2019-06-18,134.190002
2019-06-19,135.0
2019-06-20,137.449997
2019-06-21,136.580002
2019-06-24,137.0
2019-06-25,137.25
2019-06-26,134.350006
2019-06-27,134.139999
2019-06-28,134.570007
2019-07-01,136.630005
2019-07-02,136.119995
2019-07-03,136.800003
2019-07-05,135.940002
2019-07-08,136.399994
2019-07-09,136.0
2019-07-10,137.130005
2019-07-11,138.199997
2019-07-12,138.850006
2019-07-15,139.440002
2019-07-16,138.960007
2019-07-17,137.699997
2019-07-18,135.550003
2019-07-19,140.220001
2019-07-22,137.410004
2019-07-23,139.759995
2019-07-24,138.899994
2019-07-25,140.429993
2019-07-26,140.369995
2019-07-29,141.5
2019-07-30,140.139999
2019-07-31,140.330002
2019-08-01,137.0
2019-08-02,138.089996
2019-08-05,133.300003
2019-08-06,133.800003
2019-08-07,133.789993
2019-08-08,136.600006
2019-08-09,138.610001
2019-08-12,137.070007
2019-08-13,136.050003
2019-08-14,136.360001
2019-08-15,134.389999
2019-08-16,134.880005
2019-08-19,137.850006
2019-08-20,138.210007
2019-08-21,138.550003
2019-08-22,138.660004
2019-08-23,137.190002
2019-08-26,134.990005
2019-08-27,136.389999
2019-08-28,134.880005
2019-08-29,137.25
2019-08-30,139.149994
2019-09-03,136.610001
2019-09-04,137.300003
2019-09-05,139.110001
2019-09-06,140.029999
2019-09-09,139.589996
2019-09-10,136.800003
2019-09-11,135.910004
2019-09-12,137.850006
2019-09-13,137.779999
2019-09-16,135.830002
2019-09-17,136.960007
2019-09-18,137.360001
2019-09-19,140.300003
2019-09-20,141.009995
2019-09-23,139.229996
2019-09-24,140.360001
2019-09-25,137.5
2019-09-26,139.440002
2019-09-27,140.149994
2019-09-30,138.050003
2019-10-01,139.660004
2019-10-02,136.25
2019-10-03,134.949997
2019-10-04,136.75
2019-10-07,137.139999
2019-10-08,137.080002
2019-10-09,137.460007
2019-10-10,138.490005
2019-10-11,140.119995
2019-10-14,139.690002
2019-10-15,140.059998
2019-10-16,140.789993
2019-10-17,140.949997
2019-10-18,139.759995
2019-10-21,138.449997
2019-10-22,138.970001
2019-10-23,136.880005
2019-10-24,139.389999
2019-10-25,139.339996
2019-10-28,144.399994
2019-10-29,144.080002
2019-10-30,143.520004
2019-10-31,144.899994
2019-11-01,144.259995
2019-11-04,144.830002
2019-11-05,144.970001
2019-11-06,144.369995
2019-11-07,143.839996
2019-11-08,143.979996
2019-11-11,145.339996
2019-11-12,146.279999
2019-11-13,146.740005
2019-11-14,147.020004
2019-11-15,148.929993
2019-11-18,150.070007
2019-11-19,150.880005
2019-11-20,150.309998
2019-11-21,149.399994
2019-11-22,150.070007
2019-11-25,150.0
2019-11-26,151.360001
2019-11-27,152.330002
2019-11-29,152.100006
2019-12-02,151.809998
2019-12-03,147.490005
2019-12-04,150.139999
2019-12-05,150.050003
2019-12-06,150.990005
2019-12-09,151.070007
2019-12-10,151.289993
2019-12-11,151.539993
2019-12-12,151.649994
2019-12-13,153.0
2019-12-16,155.110001
2019-12-17,155.449997
2019-12-18,154.300003
2019-12-19,154.0
2019-12-20,157.350006
2019-12-23,158.119995
2019-12-24,157.479996
2019-12-26,157.559998
2019-12-27,159.449997
2019-12-30,158.990005
2019-12-31,156.770004
2020-01-02,158.779999
2020-01-03,158.320007
2020-01-06,157.080002
2020-01-07,159.320007
2020-01-08,158.929993
2020-01-09,161.839996
2020-01-10,162.820007
2020-01-13,161.759995
2020-01-14,163.389999
2020-01-15,162.619995
2020-01-16,164.350006
2020-01-17,167.419998
2020-01-21,166.679993
2020-01-22,167.399994
2020-01-23,166.190002
2020-01-24,167.509995
2020-01-27,161.149994
2020-01-28,163.779999
2020-01-29,167.839996
2020-01-30,174.050003
2020-01-31,172.210007
2020-02-03,170.429993
2020-02-04,177.139999
2020-02-05,184.029999
2020-02-06,180.970001
2020-02-07,182.850006
2020-02-10,183.580002
2020-02-11,190.649994
2020-02-12,185.580002
2020-02-13,183.080002
2020-02-14,183.25
2020-02-18,185.610001
2020-02-19,188.059998
2020-02-20,186.949997
2020-02-21,183.169998
2020-02-24,167.770004
2020-02-25,174.199997
2020-02-26,169.710007
2020-02-27,163.320007
2020-02-28,152.410004
2020-03-02,165.309998
2020-03-03,173.800003
2020-03-04,168.490005
2020-03-05,166.050003
2020-03-06,162.610001
2020-03-09,151.0
2020-03-10,158.160004
2020-03-11,157.130005
2020-03-12,145.300003
2020-03-13,147.5
2020-03-16,140.0
2020-03-17,140.0
2020-03-18,138.0
2020-03-19,142.770004
2020-03-20,146.0
2020-03-23,137.009995
2020-03-24,143.75
2020-03-25,148.910004
2020-03-26,148.399994
2020-03-27,151.75
2020-03-30,152.440002
2020-03-31,159.399994
2020-04-01,153.0
2020-04-02,151.860001
2020-04-03,155.100006
2020-04-06,160.320007
2020-04-07,169.589996
2020-04-08,165.669998
2020-04-09,166.360001
2020-04-13,164.350006
2020-04-14,169.0
2020-04-15,171.199997
2020-04-16,174.300003
2020-04-17,179.5
2020-04-20,176.630005
2020-04-21,173.5
2020-04-22,171.389999
2020-04-23,174.110001
2020-04-24,172.059998
2020-04-27,176.589996
2020-04-28,175.589996
2020-04-29,173.220001
2020-04-30,180.0
2020-05-01,175.800003
2020-05-04,174.490005
2020-05-05,180.619995
2020-05-06,182.080002
2020-05-07,184.169998
2020-05-08,184.979996
2020-05-11,183.149994
2020-05-12,186.800003
2020-05-13,182.550003
2020-05-14,177.539993
2020-05-15,179.059998
2020-05-18,185.75
2020-05-19,185.029999
2020-05-20,184.809998
2020-05-21,185.399994
2020-05-22,183.190002
2020-05-26,186.339996
2020-05-27,180.199997
2020-05-28,180.740005
2020-05-29,182.729996
2020-06-01,182.539993
2020-06-02,184.25
2020-06-03,184.820007
2020-06-04,184.300003
2020-06-05,182.619995
2020-06-08,185.940002
2020-06-09,188.0
2020-06-10,191.130005
2020-06-11,193.130005
2020-06-12,190.539993
2020-06-15,184.580002
2020-06-16,192.889999
2020-06-17,195.029999
2020-06-18,194.0
2020-06-19,198.589996
2020-06-22,195.789993
2020-06-23,202.089996
2020-06-24,201.600006
2020-06-25,197.800003
2020-06-26,199.729996
2020-06-29,195.779999
2020-06-30,197.880005
2020-07-01,203.139999
2020-07-02,205.679993
2020-07-06,208.830002
2020-07-07,210.449997
2020-07-08,210.070007
2020-07-09,216.330002
2020-07-10,213.619995
2020-07-13,214.479996
2020-07-14,206.130005
2020-07-15,209.559998
2020-07-16,205.399994
2020-07-17,204.470001
2020-07-20,205.0
2020-07-21,213.660004
2020-07-22,209.199997
2020-07-23,207.190002
2020-07-24,200.419998
2020-07-27,201.470001
2020-07-28,203.610001
2020-07-29,202.5
2020-07-30,201.0
2020-07-31,204.399994
2020-08-03,211.520004
2020-08-04,214.169998
2020-08-05,214.899994
2020-08-06,212.339996
2020-08-07,214.850006
2020-08-10,211.669998
2020-08-11,207.160004
2020-08-12,205.289993
2020-08-13,209.440002
2020-08-14,208.759995
2020-08-17,209.600006
2020-08-18,210.529999
2020-08-19,211.490005
2020-08-20,209.539993
2020-08-21,213.860001
2020-08-24,214.789993
2020-08-25,213.100006
2020-08-26,217.880005
2020-08-27,222.889999
2020-08-28,228.179993
2020-08-31,227.0
2020-09-01,225.509995
2020-09-02,227.970001
2020-09-03,229.270004
2020-09-04,215.100006
2020-09-08,206.5
2020-09-09,207.600006
2020-09-10,213.399994
2020-09-11,207.199997
2020-09-14,204.240005
2020-09-15,208.419998
2020-09-16,210.619995
2020-09-17,200.050003
2020-09-18,202.800003
2020-09-21,197.190002
2020-09-22,205.059998
2020-09-23,207.899994
2020-09-24,199.850006
2020-09-25,203.550003
2020-09-28,210.880005
2020-09-29,209.350006
2020-09-30,207.729996
2020-10-01,213.490005
2020-10-02,208.0
2020-10-05,207.220001
2020-10-06,208.820007
2020-10-07,207.059998
2020-10-08,210.509995
2020-10-09,211.229996
2020-10-12,218.789993
2020-10-13,222.720001
2020-10-14,223.0
2020-10-15,217.100006
2020-10-16,220.149994
2020-10-19,220.419998
2020-10-20,215.800003
2020-10-21,213.119995
2020-10-22,213.929993
2020-10-23,215.029999
2020-10-26,213.850006
2020-10-27,211.589996
2020-10-28,207.669998
2020-10-29,204.070007
2020-10-30,203.5
2020-11-02,204.289993
2020-11-03,203.889999
2020-11-04,214.020004
2020-11-05,222.039993
2020-11-06,222.259995
2020-11-09,224.440002
2020-11-10,214.5
2020-11-11,212.389999
2020-11-12,217.210007
2020-11-13,216.360001
2020-11-16,214.869995
2020-11-17,216.100006
2020-11-18,213.649994
2020-11-19,211.380005
2020-11-20,212.199997
2020-11-23,210.949997
2020-11-24,209.589996
2020-11-25,215.110001
2020-11-27,214.850006
2020-11-30,214.100006
2020-12-01,214.509995
2020-12-02,214.880005
2020-12-03,214.610001
2020-12-04,214.220001
2020-12-07,214.369995
2020-12-08,213.970001
2020-12-09,215.160004
2020-12-10,211.770004
2020-12-11,210.050003
2020-12-14,213.100006
2020-12-15,215.169998
2020-12-16,214.75
2020-12-17,219.869995
2020-12-18,218.589996
2020-12-21,217.550003
2020-12-22,222.690002
2020-12-23,223.110001
2020-12-24,221.419998
2020-12-28,224.449997
2020-12-29,226.309998
2020-12-30,225.229996
2020-12-31,221.699997
2021-01-04,222.529999
2021-01-05,217.259995
2021-01-06,212.169998
2021-01-07,214.039993
2021-01-08,218.679993
2021-01-11,218.470001
2021-01-12,216.5
2021-01-13,214.020004
2021-01-14,215.910004
2021-01-15,213.520004
2021-01-19,213.75
2021-01-20,217.699997
2021-01-21,224.699997
2021-01-22,227.080002
2021-01-25,229.119995
2021-01-26,231.860001
2021-01-27,238.0
2021-01-28,235.610001
2021-01-29,235.990005
2021-02-01,235.059998
2021-02-02,241.300003
2021-02-03,239.570007
2021-02-04,242.660004
2021-02-05,242.229996
2021-02-08,243.149994
2021-02-09,241.869995
2021-02-10,245.0
2021-02-11,244.779999
2021-02-12,243.929993
2021-02-16,245.029999
2021-02-17,241.320007
2021-02-18,241.800003
2021-02-19,243.75
2021-02-22,237.419998
2021-02-23,230.330002
2021-02-24,230.009995
2021-02-25,232.080002
2021-02-26,231.529999
2021-03-01,235.899994
2021-03-02,237.009995
2021-03-03,232.160004
2021-03-04,226.740005
2021-03-05,229.520004
2021-03-08,231.369995
2021-03-09,232.880005
2021-03-10,237.0
2021-03-11,234.960007
2021-03-12,234.009995
2021-03-15,234.960007
2021-03-16,236.279999
2021-03-17,236.149994
2021-03-18,232.559998
2021-03-19,231.020004
2021-03-22,230.270004
2021-03-23,237.490005
2021-03-24,237.850006
2021-03-25,235.300003
2021-03-26,231.550003
2021-03-29,236.589996
2021-03-30,233.529999
2021-03-31,232.910004
2021-04-01,238.470001
2021-04-05,242.759995
2021-04-06,247.610001
2021-04-07,247.809998
2021-04-08,252.770004
2021-04-09,252.869995
2021-04-12,254.710007
2021-04-13,257.26001
2021-04-14,257.480011
2021-04-15,257.929993
2021-04-16,259.470001
2021-04-19,260.190002
2021-04-20,257.820007
2021-04-21,258.940002
2021-04-22,260.209991
2021-04-23,257.880005
2021-04-26,261.660004
2021-04-27,261.579987
2021-04-28,256.079987
2021-04-29,255.460007
2021-04-30,249.740005
2021-05-03,253.399994
2021-05-04,250.970001
2021-05-05,249.059998
2021-05-06,246.449997
2021-05-07,252.149994
2021-05-10,250.869995
2021-05-11,244.550003
2021-05-12,242.169998
2021-05-13,241.800003
2021-05-14,245.580002
2021-05-17,246.550003
2021-05-18,246.270004
2021-05-19,239.309998
2021-05-20,243.960007
2021-05-21,247.570007
2021-05-24,247.789993
2021-05-25,251.770004
2021-05-26,251.429993
2021-05-27,251.169998
2021-05-28,251.0
2021-06-01,251.229996
2021-06-02,248.130005
2021-06-03,245.220001
2021-06-04,247.759995
2021-06-07,249.979996
2021-06-08,255.160004
2021-06-09,253.809998
2021-06-10,254.289993
2021-06-11,257.98999
2021-06-14,257.899994
2021-06-15,259.769989
2021-06-16,259.399994
2021-06-17,256.070007
2021-06-18,259.630005
2021-06-21,259.820007
2021-06-22,262.720001
2021-06-23,265.98999
2021-06-24,266.160004
2021-06-25,266.230011
2021-06-28,266.190002
2021-06-29,268.869995
2021-06-30,270.690002
2021-07-01,269.609985
2021-07-02,272.820007
2021-07-06,278.029999
2021-07-07,279.399994
2021-07-08,276.899994
2021-07-09,275.720001
2021-07-12,279.160004
2021-07-13,277.519989
2021-07-14,282.350006
2021-07-15,282.0
2021-07-16,282.070007
2021-07-19,278.929993
2021-07-20,278.029999
2021-07-21,278.899994
2021-07-22,283.839996
2021-07-23,287.369995
2021-07-26,289.0
2021-07-27,289.429993
2021-07-28,288.98999
2021-07-29,286.23999
2021-07-30,285.170013
2021-08-02,286.359985
2021-08-03,285.420013
2021-08-04,286.220001
2021-08-05,286.880005
2021-08-06,288.51001
2021-08-09,289.75
2021-08-10,288.799988
2021-08-11,287.209991
2021-08-12,286.630005
2021-08-13,289.480011
2021-08-16,293.190002
2021-08-17,292.390015
2021-08-18,292.040009
2021-08-19,288.690002
2021-08-20,299.720001
2021-08-23,303.25
2021-08-24,305.019989
2021-08-25,304.299988
2021-08-26,300.98999
2021-08-27,298.98999
2021-08-30,301.119995
2021-08-31,304.420013
2021-09-01,302.869995
2021-09-02,302.200012
2021-09-03,300.98999
2021-09-07,301.01001
2021-09-08,299.779999
2021-09-09,300.820007
2021-09-10,298.420013
2021-09-13,297.549988
2021-09-14,299.559998
2021-09-15,303.26001
2021-09-16,303.76001
2021-09-17,304.170013
2021-09-20,296.329987
2021-09-21,295.690002
2021-09-22,296.730011
2021-09-23,298.850006
2021-09-24,298.230011
2021-09-27,296.140015
2021-09-28,289.799988
2021-09-29,285.100006
2021-09-30,285.709991
2021-10-01,282.119995
2021-10-04,287.399994
2021-10-05,284.049988
2021-10-06,285.779999
2021-10-07,295.179993
2021-10-08,296.220001
2021-10-11,292.920013
2021-10-12,295.339996
2021-10-13,294.910004
2021-10-14,299.209991
2021-10-15,302.339996
2021-10-18,303.570007
2021-10-19,308.350006
2021-10-20,309.209991
2021-10-21,307.170013
2021-10-22,310.399994
2021-10-25,309.359985
2021-10-26,311.0
2021-10-27,316.0
2021-10-28,324.329987
2021-10-29,324.130005
2021-11-01,331.359985
2021-11-02,330.309998
2021-11-03,333.899994
2021-11-04,332.890015
2021-11-05,338.51001
2021-11-08,337.299988
2021-11-09,337.109985
2021-11-10,334.570007
2021-11-11,331.25
2021-11-12,333.920013
2021-11-15,337.540009
2021-11-16,335.679993
2021-11-17,338.940002
2021-11-18,338.179993
2021-11-19,342.640015
2021-11-22,344.619995
2021-11-23,337.049988
