Date,Close
2019-04-16,49.865002
2019-04-17,49.884998
2019-04-18,50.779999
2019-04-22,50.7075
2019-04-23,51.107498
2019-04-24,51.84
2019-04-25,51.7075
2019-04-26,51.224998
2019-04-29,51.099998
2019-04-30,50.764999
2019-05-01,52.470001
2019-05-02,52.459999
2019-05-03,52.7225
2019-05-06,51.072498
2019-05-07,51.470001
2019-05-08,50.474998
2019-05-09,50.099998
2019-05-10,49.355
2019-05-13,46.927502
2019-05-14,46.602501
2019-05-15,46.567501
2019-05-16,47.477501
2019-05-17,46.732498
2019-05-20,45.880001
2019-05-21,46.305
2019-05-22,46.165001
2019-05-23,44.950001
2019-05-24,45.049999
2019-05-28,44.73
2019-05-29,44.105
2019-05-30,44.487499
2019-05-31,44.057499
2019-06-03,43.900002
2019-06-04,43.860001
2019-06-05,46.07
2019-06-06,45.77
2019-06-07,46.627499
2019-06-10,47.952499
2019-06-11,48.715
2019-06-12,48.487499
2019-06-13,48.674999
2019-06-14,47.887501
2019-06-17,48.224998
2019-06-18,49.012501
2019-06-19,49.919998
2019-06-20,50.092499
2019-06-21,49.700001
2019-06-24,49.634998
2019-06-25,49.607498
2019-06-26,49.442501
2019-06-27,50.072498
2019-06-28,49.669998
2019-07-01,50.7925
2019-07-02,50.352501
2019-07-03,50.82
2019-07-05,50.837502
2019-07-08,50.202499
2019-07-09,49.799999
2019-07-10,50.462502
2019-07-11,50.827499
2019-07-12,50.612499
2019-07-15,51.022499
2019-07-16,51.147499
2019-07-17,51.012501
2019-07-18,51.0
2019-07-19,51.447498
2019-07-22,50.912498
2019-07-23,52.115002
2019-07-24,51.9175
2019-07-25,52.2225
2019-07-26,51.869999
2019-07-29,52.115002
2019-07-30,52.189999
2019-07-31,54.105
2019-08-01,53.474998
2019-08-02,51.3825
2019-08-05,49.497501
2019-08-06,49.077499
2019-08-07,48.852501
2019-08-08,50.049999
2019-08-09,50.325001
2019-08-12,49.904999
2019-08-13,50.255001
2019-08-14,50.790001
2019-08-15,50.865002
2019-08-16,51.07
2019-08-19,52.654999
2019-08-20,52.720001
2019-08-21,53.247501
2019-08-22,53.297501
2019-08-23,52.357498
2019-08-26,51.465
2019-08-27,51.965
2019-08-28,51.025002
2019-08-29,52.125
2019-08-30,52.540001
2019-09-03,51.607498
2019-09-04,52.0975
2019-09-05,53.0
2019-09-06,53.512501
2019-09-09,53.709999
2019-09-10,53.465
2019-09-11,54.517502
2019-09-12,56.200001
2019-09-13,55.0
2019-09-16,54.432499
