Date,Close
2019-04-15,75.129997
2019-04-16,76.0
2019-04-17,77.099998
2019-04-18,77.199997
2019-04-23,77.75
2019-04-24,76.400002
2019-04-25,76.32
2019-04-26,75.910004
2019-04-29,76.160004
2019-04-30,75.510002
2019-05-02,75.690002
2019-05-03,75.529999
2019-05-06,73.019997
2019-05-07,73.5
2019-05-08,71.610001
2019-05-09,70.910004
2019-05-10,69.879997
2019-05-13,68.800003
2019-05-14,68.669998
2019-05-15,68.300003
2019-05-16,70.040001
2019-05-17,66.529999
2019-05-20,66.260002
2019-05-21,65.080002
2019-05-22,64.730003
2019-05-23,63.23
2019-05-24,64.029999
2019-05-27,64.550003
2019-05-28,64.0
2019-05-29,63.23
2019-05-30,63.32
2019-05-31,61.82
2019-06-03,61.700001
2019-06-04,61.560001
2019-06-05,63.43
2019-06-06,62.650002
2019-06-07,62.720001
2019-06-11,62.830002
2019-06-12,62.59
2019-06-13,62.299999
2019-06-14,62.580002
2019-06-17,62.630001
2019-06-18,62.349998
2019-06-19,63.509998
2019-06-20,64.68
2019-06-21,64.5
2019-06-24,64.099998
2019-06-25,63.299999
2019-06-26,62.810001
2019-06-27,64.610001
2019-06-28,65.160004
2019-07-01,66.519997
2019-07-02,65.209999
2019-07-03,65.419998
2019-07-04,66.440002
2019-07-05,67.290001
2019-07-08,66.610001
2019-07-09,66.349998
2019-07-10,65.589996
2019-07-11,65.75
2019-07-12,64.260002
2019-07-15,66.169998
2019-07-16,66.650002
2019-07-17,67.010002
2019-07-18,66.150002
2019-07-19,66.410004
2019-07-22,66.660004
2019-07-23,67.470001
2019-07-24,69.18
2019-07-25,70.300003
2019-07-26,69.269997
2019-07-29,68.339996
2019-07-30,68.540001
2019-07-31,67.110001
2019-08-01,67.0
2019-08-02,65.800003
2019-08-05,63.299999
2019-08-06,63.349998
2019-08-07,62.700001
2019-08-08,62.84
2019-08-09,62.200001
2019-08-12,61.259998
2019-08-13,60.5
2019-08-14,61.099998
2019-08-15,59.759998
2019-08-16,59.02
2019-08-19,60.23
2019-08-20,60.349998
2019-08-21,59.790001
2019-08-22,60.32
2019-08-23,60.810001
2019-08-26,58.810001
2019-08-27,59.68
2019-08-28,59.490002
2019-08-29,59.580002
2019-08-30,60.139999
2019-09-02,60.5
2019-09-03,60.400002
2019-09-04,61.200001
2019-09-05,61.900002
2019-09-06,62.57
2019-09-09,62.240002
2019-09-10,63.310001
2019-09-11,64.199997
2019-09-12,63.73
2019-09-13,64.620003
2019-09-16,64.370003
2019-09-17,64.790001
2019-09-18,64.529999
2019-09-19,64.5
2019-09-20,65.120003
2019-09-23,64.870003
2019-09-24,64.010002
2019-09-25,63.349998
2019-09-26,63.240002
2019-09-27,63.23
2019-09-30,63.779999
2019-10-01,64.900002
2019-10-02,64.18
2019-10-04,63.150002
2019-10-07,62.040001
2019-10-08,62.889999
2019-10-09,61.869999
2019-10-10,62.52
2019-10-11,63.360001
2019-10-14,64.699997
2019-10-15,65.43
2019-10-16,66.690002
2019-10-17,66.900002
2019-10-18,67.169998
2019-10-21,67.459999
2019-10-22,67.970001
2019-10-23,68.019997
2019-10-24,69.0
2019-10-25,69.019997
2019-10-28,69.599998
2019-10-29,69.900002
2019-10-30,69.830002
2019-10-31,69.519997
2019-11-01,68.889999
2019-11-04,70.900002
2019-11-05,71.849998
2019-11-06,72.800003
2019-11-07,74.089996
2019-11-08,74.650002
2019-11-11,74.57
2019-11-12,75.199997
2019-11-13,74.339996
2019-11-14,73.239998
2019-11-15,73.889999
2019-11-18,74.790001
2019-11-19,73.470001
2019-11-20,73.199997
2019-11-21,73.32
2019-11-22,73.690002
2019-11-25,74.5
2019-11-26,73.900002
2019-11-27,74.010002
2019-11-28,74.580002
2019-11-29,73.099998
2019-12-02,73.389999
2019-12-03,72.199997
2019-12-04,71.529999
2019-12-05,73.0
2019-12-06,73.050003
2019-12-09,73.739998
2019-12-10,72.730003
2019-12-11,73.190002
2019-12-12,74.5
2019-12-13,76.010002
2019-12-16,75.940002
2019-12-17,75.910004
2019-12-18,74.779999
2019-12-19,75.050003
2019-12-20,74.0
2019-12-23,73.959999
2019-12-27,73.629997
2019-12-30,73.209999
2020-01-02,73.139999
2020-01-03,73.730003
2020-01-06,72.830002
2020-01-07,73.599998
2020-01-08,73.940002
2020-01-09,75.099998
2020-01-10,74.489998
2020-01-13,74.699997
2020-01-14,73.739998
2020-01-15,73.089996
2020-01-16,72.190002
2020-01-17,71.690002
2020-01-20,70.919998
2020-01-21,71.389999
2020-01-22,71.550003
2020-01-23,70.550003
2020-01-24,70.099998
2020-01-27,68.5
2020-01-28,67.589996
2020-01-29,66.82
2020-01-30,66.0
2020-01-31,65.599998
2020-02-03,64.339996
2020-02-04,64.529999
2020-02-05,65.099998
2020-02-06,66.760002
2020-02-07,65.900002
2020-02-10,64.529999
2020-02-11,64.279999
2020-02-12,64.800003
2020-02-13,66.699997
2020-02-14,66.5
2020-02-17,66.389999
2020-02-18,65.849998
2020-02-19,65.669998
2020-02-20,65.5
2020-02-21,65.059998
2020-02-24,63.0
2020-02-25,61.990002
2020-02-26,60.759998
2020-02-27,60.470001
2020-02-28,57.740002
2020-03-02,59.400002
2020-03-03,58.5
2020-03-04,57.959999
2020-03-05,58.82
2020-03-06,56.73
2020-03-09,54.0
2020-03-10,51.509998
2020-03-11,51.18
2020-03-12,47.360001
2020-03-13,45.904999
2020-03-16,42.419998
2020-03-17,41.599998
2020-03-18,38.974998
2020-03-19,38.939999
2020-03-20,39.125
2020-03-23,39.450001
2020-03-24,42.0
2020-03-25,47.470001
2020-03-26,45.5
2020-03-27,46.18
2020-03-30,45.849998
2020-03-31,46.195
2020-04-01,45.505001
2020-04-02,45.18
2020-04-03,44.5
2020-04-06,47.5
2020-04-07,50.549999
2020-04-08,49.549999
2020-04-09,50.139999
2020-04-14,51.700001
2020-04-15,51.5
2020-04-16,49.285
2020-04-17,51.299999
2020-04-20,52.419998
2020-04-21,50.41
2020-04-22,48.91
2020-04-23,49.32
2020-04-24,49.395
2020-04-27,50.049999
2020-04-28,51.23
2020-04-29,52.900002
2020-04-30,56.490002
2020-05-04,52.299999
2020-05-05,52.66
2020-05-06,52.439999
2020-05-07,50.869999
2020-05-08,49.700001
2020-05-11,52.029999
2020-05-12,51.049999
2020-05-13,50.0
2020-05-14,47.895
2020-05-15,45.299999
2020-05-18,47.630001
2020-05-19,51.200001
2020-05-20,49.990002
2020-05-21,50.400002
2020-05-22,49.25
2020-05-25,50.759998
2020-05-26,50.740002
2020-05-27,52.0
2020-05-28,55.25
2020-05-29,52.740002
2020-06-02,54.610001
2020-06-03,56.130001
2020-06-04,57.189999
2020-06-05,58.849998
2020-06-08,59.23
