Date,Close
2019-04-15,72.239998
2019-04-16,72.379997
2019-04-17,73.199997
2019-04-18,74.129997
2019-04-23,74.5
2019-04-24,74.139999
2019-04-25,72.980003
2019-04-26,72.599998
2019-04-29,73.400002
2019-04-30,72.519997
2019-05-02,72.720001
2019-05-03,72.440002
2019-05-06,67.989998
2019-05-07,68.989998
2019-05-08,66.150002
2019-05-09,66.529999
2019-05-10,66.389999
2019-05-13,65.379997
2019-05-14,63.580002
2019-05-15,63.5
2019-05-16,63.32
2019-05-17,64.199997
2019-05-20,63.610001
2019-05-21,62.48
2019-05-22,62.02
2019-05-23,61.419998
2019-05-24,61.080002
2019-05-27,61.25
2019-05-28,61.299999
2019-05-29,59.150002
2019-05-30,59.880001
2019-05-31,59.0
2019-06-03,58.830002
2019-06-04,59.02
2019-06-05,61.32
2019-06-06,61.060001
2019-06-07,61.400002
2019-06-11,62.240002
2019-06-12,62.299999
2019-06-13,61.5
2019-06-14,61.59
2019-06-17,60.560001
2019-06-18,60.0
2019-06-19,61.799999
2019-06-20,62.810001
2019-06-21,62.599998
2019-06-24,62.52
2019-06-25,61.720001
2019-06-26,61.599998
2019-06-27,62.549999
2019-06-28,63.360001
2019-07-01,65.0
2019-07-02,63.669998
2019-07-03,62.599998
2019-07-04,62.639999
2019-07-05,62.599998
2019-07-08,62.009998
2019-07-09,59.0
2019-07-10,59.91
2019-07-11,60.110001
2019-07-12,59.560001
2019-07-15,60.400002
2019-07-16,61.09
2019-07-17,61.709999
2019-07-18,60.59
2019-07-19,60.790001
2019-07-22,60.91
2019-07-23,61.849998
2019-07-24,63.610001
2019-07-25,64.0
2019-07-26,61.880001
2019-07-29,61.700001
2019-07-30,62.009998
2019-07-31,60.41
2019-08-01,60.200001
2019-08-02,59.299999
2019-08-05,57.0
2019-08-06,56.93
2019-08-07,56.939999
2019-08-08,57.59
2019-08-09,58.200001
2019-08-12,58.52
2019-08-13,57.75
2019-08-14,58.709999
2019-08-15,57.549999
2019-08-16,56.470001
2019-08-19,57.799999
2019-08-20,58.099998
2019-08-21,58.060001
2019-08-22,58.82
2019-08-23,59.560001
2019-08-26,57.849998
2019-08-27,57.849998
2019-08-28,58.110001
2019-08-29,58.400002
2019-08-30,59.889999
2019-09-02,60.099998
2019-09-03,59.830002
2019-09-04,60.099998
2019-09-05,60.5
2019-09-06,61.150002
2019-09-09,61.599998
2019-09-10,62.029999
2019-09-11,64.099998
2019-09-12,64.989998
2019-09-13,64.5
2019-09-16,65.300003
2019-09-17,65.440002
2019-09-18,64.300003
2019-09-19,63.740002
2019-09-20,64.0
2019-09-23,63.630001
2019-09-24,63.700001
2019-09-25,61.130001
2019-09-26,61.779999
2019-09-27,62.799999
2019-09-30,63.700001
2019-10-01,64.480003
2019-10-02,63.110001
2019-10-04,61.77
2019-10-07,61.290001
2019-10-08,62.48
2019-10-09,61.490002
2019-10-10,61.950001
2019-10-11,63.040001
2019-10-14,64.790001
2019-10-15,64.910004
2019-10-16,65.260002
2019-10-17,66.07
2019-10-18,66.0
2019-10-21,66.599998
2019-10-22,67.699997
2019-10-23,66.919998
2019-10-24,68.099998
2019-10-25,69.769997
2019-10-28,70.900002
2019-10-29,69.919998
2019-10-30,69.849998
2019-10-31,68.980003
2019-11-01,68.559998
2019-11-04,69.440002
2019-11-05,70.650002
2019-11-06,70.889999
2019-11-07,71.809998
2019-11-08,70.980003
2019-11-11,70.309998
2019-11-12,70.43
2019-11-13,70.690002
2019-11-14,69.900002
2019-11-15,70.5
2019-11-18,70.5
2019-11-19,70.269997
2019-11-20,69.5
2019-11-21,69.0
2019-11-22,69.629997
2019-11-25,70.349998
2019-11-26,69.800003
2019-11-27,69.470001
2019-11-28,68.699997
2019-11-29,68.449997
2019-12-02,68.25
2019-12-03,67.730003
2019-12-04,67.449997
2019-12-05,68.400002
2019-12-06,68.139999
2019-12-09,68.279999
2019-12-10,67.57
2019-12-11,67.290001
2019-12-12,67.32
2019-12-13,69.400002
2019-12-16,68.760002
2019-12-17,68.879997
2019-12-18,67.0
2019-12-19,67.0
2019-12-20,67.300003
2019-12-23,67.970001
2019-12-27,67.779999
2019-12-30,67.599998
2020-01-02,67.239998
2020-01-03,67.709999
2020-01-06,66.25
2020-01-07,66.389999
2020-01-08,65.050003
2020-01-09,66.309998
2020-01-10,66.389999
2020-01-13,66.0
2020-01-14,65.599998
2020-01-15,64.699997
2020-01-16,64.260002
2020-01-17,64.650002
2020-01-20,64.5
2020-01-21,64.629997
2020-01-22,64.900002
2020-01-23,63.970001
2020-01-24,63.599998
2020-01-27,62.52
2020-01-28,62.5
2020-01-29,62.869999
2020-01-30,62.5
2020-01-31,62.330002
2020-02-03,61.220001
2020-02-04,61.099998
2020-02-05,61.599998
2020-02-06,63.540001
2020-02-07,62.57
2020-02-10,62.389999
2020-02-11,63.09
2020-02-12,63.310001
2020-02-13,63.560001
2020-02-14,62.619999
2020-02-17,61.939999
2020-02-18,61.110001
2020-02-19,61.200001
2020-02-20,61.080002
2020-02-21,61.220001
2020-02-24,59.560001
2020-02-25,59.130001
2020-02-26,57.349998
2020-02-27,56.400002
2020-02-28,53.799999
2020-03-02,54.0
2020-03-03,54.040001
2020-03-04,53.700001
2020-03-05,54.630001
2020-03-06,52.130001
2020-03-09,47.875
2020-03-10,47.904999
2020-03-11,46.75
2020-03-12,44.380001
2020-03-13,42.195
2020-03-16,39.400002
2020-03-17,41.0
2020-03-18,39.220001
2020-03-19,39.16
2020-03-20,42.115002
2020-03-23,39.0
2020-03-24,41.625
2020-03-25,45.009998
2020-03-26,41.514999
2020-03-27,42.0
2020-03-30,41.509998
2020-03-31,43.119999
2020-04-01,41.700001
2020-04-02,41.599998
2020-04-03,41.419998
2020-04-06,42.259998
2020-04-07,46.0
2020-04-08,45.825001
2020-04-09,46.834999
2020-04-14,47.799999
2020-04-15,46.650002
2020-04-16,44.605
2020-04-17,45.0
2020-04-20,45.779999
2020-04-21,44.985001
2020-04-22,43.599998
2020-04-23,44.220001
2020-04-24,44.0
2020-04-27,44.91
2020-04-28,45.32
2020-04-29,47.400002
2020-04-30,50.0
2020-05-04,45.310001
2020-05-05,46.34
2020-05-06,46.075001
2020-05-07,45.0
2020-05-08,46.0
2020-05-11,46.494999
2020-05-12,45.119999
2020-05-13,44.599998
2020-05-14,42.5
2020-05-15,42.700001
2020-05-18,43.77
2020-05-19,46.599998
2020-05-20,45.435001
2020-05-21,45.900002
2020-05-22,44.884998
2020-05-25,46.099998
2020-05-26,47.25
2020-05-27,47.884998
2020-05-28,50.549999
2020-05-29,49.790001
2020-06-02,50.119999
2020-06-03,53.32
2020-06-04,54.41
2020-06-05,56.0
2020-06-08,57.09
2020-06-09,57.599998
2020-06-10,56.540001
2020-06-11,54.0
2020-06-12,51.220001
2020-06-15,49.799999
2020-06-16,52.810001
2020-06-17,53.060001
2020-06-18,53.02
2020-06-19,51.389999
2020-06-22,50.330002
2020-06-23,51.009998
2020-06-24,51.509998
2020-06-25,49.645
2020-06-26,50.299999
2020-06-29,48.505001
2020-06-30,50.43
2020-07-01,49.75
2020-07-02,50.0
2020-07-03,51.18
2020-07-06,51.52
2020-07-07,50.599998
2020-07-08,50.509998
2020-07-09,50.02
2020-07-10,49.299999
2020-07-13,51.029999
2020-07-14,50.599998
2020-07-15,51.400002
2020-07-16,51.41
2020-07-17,51.98
2020-07-20,51.880001
2020-07-21,53.099998
2020-07-22,53.349998
2020-07-23,53.860001
2020-07-24,52.639999
2020-07-27,52.07
2020-07-28,51.959999
2020-07-29,50.450001
2020-07-30,49.68
2020-07-31,47.514999
2020-08-03,46.985001
2020-08-04,48.665001
2020-08-05,48.375
2020-08-06,48.915001
2020-08-07,48.549999
2020-08-10,48.805
2020-08-11,49.68
2020-08-12,50.549999
2020-08-13,51.34
2020-08-14,50.779999
2020-08-17,50.32
2020-08-18,50.080002
2020-08-19,50.240002
2020-08-20,50.16
2020-08-21,50.049999
2020-08-24,50.02
2020-08-25,52.029999
2020-08-26,51.720001
2020-08-27,52.279999
2020-08-28,52.0
2020-08-31,51.68
2020-09-01,51.450001
2020-09-02,51.009998
2020-09-03,51.650002
2020-09-04,51.66
2020-09-07,52.470001
2020-09-08,53.59
2020-09-09,54.02
2020-09-10,55.0
2020-09-11,54.389999
2020-09-14,55.599998
2020-09-15,55.240002
2020-09-16,54.799999
2020-09-17,54.200001
2020-09-18,55.48
2020-09-21,53.5
2020-09-22,50.700001
2020-09-23,51.110001
2020-09-24,49.5
2020-09-25,50.240002
2020-09-28,50.580002
2020-09-29,51.549999
2020-09-30,51.830002
2020-10-01,52.150002
2020-10-02,50.810001
2020-10-05,52.599998
2020-10-06,53.700001
2020-10-07,53.84
2020-10-08,56.299999
2020-10-09,57.080002
2020-10-12,54.950001
2020-10-13,54.880001
2020-10-14,54.349998
2020-10-15,53.580002
2020-10-16,52.75
2020-10-19,53.900002
2020-10-20,52.98
2020-10-21,53.189999
2020-10-22,51.599998
2020-10-23,51.68
2020-10-26,51.599998
2020-10-27,51.259998
2020-10-28,48.869999
2020-10-29,46.555
2020-10-30,46.0
2020-11-02,47.580002
2020-11-03,48.700001
2020-11-04,48.595001
2020-11-05,50.5
2020-11-06,50.360001
2020-11-09,51.549999
2020-11-10,56.099998
2020-11-11,57.5
2020-11-12,55.669998
2020-11-13,55.119999
2020-11-16,56.68
2020-11-17,57.220001
2020-11-18,57.75
2020-11-19,58.099998
2020-11-20,57.52
2020-11-23,58.009998
2020-11-24,59.080002
2020-11-25,61.279999
2020-11-26,60.139999
2020-11-27,59.889999
2020-11-30,60.540001
